Sku_Code,Item_Number,Item_Name,Sales_Price,Product_Group,Business_Area,Dns,Item,Color_Code,Size,Procurement_Group,Color_Name,Color_Code,Heel_Type,Occasion,Shoe_Type,Description
118-203433-72-4,118-203433-035,118-203433 BURY-72-BURGUNDY_4_,2795,LT,OTR,118,203433,72,4,612,BURGUNDY,BURY,Flats,Casual,Loafers,Garnet
118-203433-72-5,118-203433-036,118-203433 BURY-72-BURGUNDY_5_,2795,LT,OTR,118,203433,72,5,612,BURGUNDY,BURY,Flats,Casual,Loafers,Garnet
118-203433-72-6,118-203433-037,118-203433 BURY-72-BURGUNDY_6_,2795,LT,OTR,118,203433,72,6,612,BURGUNDY,BURY,Flats,Casual,Loafers,Garnet
118-203433-72-7,118-203433-038,118-203433 BURY-72-BURGUNDY_7_,2795,LT,OTR,118,203433,72,7,612,BURGUNDY,BURY,Flats,Casual,Loafers,Garnet
118-203433-72-8,118-203433-039,118-203433 BURY-72-BURGUNDY_8_,2795,LT,OTR,118,203433,72,8,612,BURGUNDY,BURY,Flats,Casual,Loafers,Garnet
118-203433-72-9,118-203433-040,118-203433 BURY-72-BURGUNDY_9_,2795,LT,OTR,118,203433,72,9,612,BURGUNDY,BURY,Flats,Casual,Loafers,Garnet
118-203433-62-10,118-203433KHK-10-1,"118-203433, 10, KHAKI, 1",2795,LT,OTR,118,203433,62,10,854,KHAKI,KHK,Flats,Casual,Loafers,Bronze
118-203433-62-11,118-203433KHK-11-1,"118-203433, 11, KHAKI, 1",2795,LT,OTR,118,203433,62,11,854,KHAKI,KHK,Flats,Casual,Loafers,Bronze
118-203433-62-4,118-203433-KHK-4-1,"118-203433, 4, KHAKI, 1",2795,LT,OTR,118,203433,62,4,854,KHAKI,KHK,Flats,Casual,Loafers,Bronze
118-203433-62-5,118-203433-KHK-5-1,"118-203433, 5, KHAKI, 1",2795,LT,OTR,118,203433,62,5,854,KHAKI,KHK,Flats,Casual,Loafers,Bronze
118-203433-62-6,118-203433-KHK-6-1,"118-203433, 6, KHAKI, 1",2795,LT,OTR,118,203433,62,6,854,KHAKI,KHK,Flats,Casual,Loafers,Bronze
118-203433-62-7,118-203433-KHK-7-1,"118-203433, 7, KHAKI, 1",2795,LT,OTR,118,203433,62,7,854,KHAKI,KHK,Flats,Casual,Loafers,Bronze
118-203433-62-8,118-203433-KHK-8-1,"118-203433, 8, KHAKI, 1",2795,LT,OTR,118,203433,62,8,854,KHAKI,KHK,Flats,Casual,Loafers,Bronze
118-203433-62-9,118-203433-KHK-9-1,"118-203433, 9, KHAKI, 1",2795,LT,OTR,118,203433,62,9,854,KHAKI,KHK,Flats,Casual,Loafers,Bronze
118-203451-79-10,118-203451,118-203451,2295,LT,OTR,118,203451,79,10,95K,BLACK/GOLD,CX,NULL,NULL,NULL,Leopard/Black
118-203451-79-10,118-203451-001,118-203451 CX-79-BLACK/GOLD_10,2295,LT,OTR,118,203451,79,10,95K,BLACK/GOLD,CX,NULL,NULL,NULL,Leopard/Black
118-203451-79-11,118-203451-002,118-203451 CX-79-BLACK/GOLD_11,2295,LT,OTR,118,203451,79,11,95K,BLACK/GOLD,CX,NULL,NULL,NULL,Leopard/Black
118-203451-79-4,118-203451-003,118-203451 CX-79-BLACK/GOLD_4_,2295,LT,OTR,118,203451,79,4,95K,BLACK/GOLD,CX,NULL,NULL,NULL,Leopard/Black
118-203451-79-5,118-203451-004,118-203451 CX-79-BLACK/GOLD_5_,2295,LT,OTR,118,203451,79,5,95K,BLACK/GOLD,CX,NULL,NULL,NULL,Leopard/Black
118-203451-79-6,118-203451-005,118-203451 CX-79-BLACK/GOLD_6_,2295,LT,OTR,118,203451,79,6,95K,BLACK/GOLD,CX,NULL,NULL,NULL,Leopard/Black
118-203451-79-7,118-203451-006,118-203451 CX-79-BLACK/GOLD_7_,2295,LT,OTR,118,203451,79,7,95K,BLACK/GOLD,CX,NULL,NULL,NULL,Leopard/Black
118-203451-79-8,118-203451-007,118-203451 CX-79-BLACK/GOLD_8_,2295,LT,OTR,118,203451,79,8,95K,BLACK/GOLD,CX,NULL,NULL,NULL,Leopard/Black
118-203451-79-9,118-203451-008,118-203451 CX-79-BLACK/GOLD_9_,2295,LT,OTR,118,203451,79,9,95K,BLACK/GOLD,CX,NULL,NULL,NULL,Leopard/Black
118-203462-62-10,118-203462,118-203462,2795,US,OTR,118,203462,62,10,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-203462-62-10,118-203462-001,118-203462 KHK-62-KHAKI_10_A,2795,US,OTR,118,203462,62,10,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-203462-62-11,118-203462-002,118-203462 KHK-62-KHAKI_11_A,2795,US,OTR,118,203462,62,11,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-203462-62-12,118-203462-003,118-203462 KHK-62-KHAKI_12_A,2795,US,OTR,118,203462,62,12,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-203462-62-13,118-203462-004,118-203462 KHK-62-KHAKI_13_A,2795,US,OTR,118,203462,62,13,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-203462-62-4,118-203462-005,118-203462 KHK-62-KHAKI_4_A,2795,US,OTR,118,203462,62,4,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-203462-62-5,118-203462-006,118-203462 KHK-62-KHAKI_5_A,2795,US,OTR,118,203462,62,5,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-203462-62-6,118-203462-007,118-203462 KHK-62-KHAKI_6_A,2795,US,OTR,118,203462,62,6,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-203462-62-7,118-203462-008,118-203462 KHK-62-KHAKI_7_A,2795,US,OTR,118,203462,62,7,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-203462-62-8,118-203462-009,118-203462 KHK-62-KHAKI_8_A,2795,US,OTR,118,203462,62,8,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-203462-62-9,118-203462-010,118-203462 KHK-62-KHAKI_9_A,2795,US,OTR,118,203462,62,9,282,KHAKI,KHK,NULL,NULL,NULL,Chocolate/Khaki
118-203472-62-10,118-203472,118-203472,2995,US,OTR,118,203472,62,10,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203472-62-10,118-203472-001,118-203472 KHK-62-KHAKI_10_A,2995,US,OTR,118,203472,62,10,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203472-62-11,118-203472-002,118-203472 KHK-62-KHAKI_11_A,2995,US,OTR,118,203472,62,11,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203472-62-12,118-203472-003,118-203472 KHK-62-KHAKI_12_A,2995,US,OTR,118,203472,62,12,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203472-62-13,118-203472-004,118-203472 KHK-62-KHAKI_13_A,2995,US,OTR,118,203472,62,13,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203472-62-14,118-203472-005,118-203472 KHK-62-KHAKI_14_A,2995,US,OTR,118,203472,62,14,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203472-62-15,118-203472-006,118-203472 KHK-62-KHAKI_15_A,2995,US,OTR,118,203472,62,15,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203472-62-4,118-203472-007,118-203472 KHK-62-KHAKI_4_A,2995,US,OTR,118,203472,62,4,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203472-62-5,118-203472-008,118-203472 KHK-62-KHAKI_5_A,2995,US,OTR,118,203472,62,5,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203472-62-6,118-203472-009,118-203472 KHK-62-KHAKI_6_A,2995,US,OTR,118,203472,62,6,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203472-62-7,118-203472-010,118-203472 KHK-62-KHAKI_7_A,2995,US,OTR,118,203472,62,7,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203472-62-8,118-203472-011,118-203472 KHK-62-KHAKI_8_A,2995,US,OTR,118,203472,62,8,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203472-62-9,118-203472-012,118-203472 KHK-62-KHAKI_9_A,2995,US,OTR,118,203472,62,9,282,KHAKI,KHK,Flats,Casual,Sandals,Chocolate/Khaki
118-203602-16-10,118-203602,118-203602,2295,US,OTR,118,203602,16,10,100,WHITE,A,NULL,NULL,NULL,White
118-203602-16-10,118-203602-001,118-203602 A-16-WHITE_10_A,2295,US,OTR,118,203602,16,10,100,WHITE,A,NULL,NULL,NULL,White
118-203602-16-11,118-203602-002,118-203602 A-16-WHITE_11_A,2295,US,OTR,118,203602,16,11,100,WHITE,A,NULL,NULL,NULL,White
118-203602-16-12,118-203602-003,118-203602 A-16-WHITE_12_A,2295,US,OTR,118,203602,16,12,100,WHITE,A,NULL,NULL,NULL,White
118-203602-16-13,118-203602-004,118-203602 A-16-WHITE_13_A,2295,US,OTR,118,203602,16,13,100,WHITE,A,NULL,NULL,NULL,White
118-203602-16-4,118-203602-005,118-203602 A-16-WHITE_4_A,2295,US,OTR,118,203602,16,4,100,WHITE,A,NULL,NULL,NULL,White
118-203602-16-5,118-203602-006,118-203602 A-16-WHITE_5_A,2295,US,OTR,118,203602,16,5,100,WHITE,A,NULL,NULL,NULL,White
118-203602-16-6,118-203602-007,118-203602 A-16-WHITE_6_A,2295,US,OTR,118,203602,16,6,100,WHITE,A,NULL,NULL,NULL,White
118-203602-16-7,118-203602-008,118-203602 A-16-WHITE_7_A,2295,US,OTR,118,203602,16,7,100,WHITE,A,NULL,NULL,NULL,White
118-203602-16-8,118-203602-009,118-203602 A-16-WHITE_8_A,2295,US,OTR,118,203602,16,8,100,WHITE,A,NULL,NULL,NULL,White
118-203602-16-9,118-203602-010,118-203602 A-16-WHITE_9_A,2295,US,OTR,118,203602,16,9,100,WHITE,A,NULL,NULL,NULL,White
118-203603-76-4,118-203603,118-203603,2295,US,OTR,118,203603,76,4,4BN,WHITE/MULY,AM,NULL,NULL,NULL,Bluebell
118-203603-76-4,118-203603-001,118-203603 AM-76-WHITE/MULY_4_,2295,US,OTR,118,203603,76,4,4BN,WHITE/MULY,AM,NULL,NULL,NULL,Bluebell
118-203603-76-5,118-203603-002,118-203603 AM-76-WHITE/MULY_5_,2295,US,OTR,118,203603,76,5,4BN,WHITE/MULY,AM,NULL,NULL,NULL,Bluebell
118-203603-76-6,118-203603-003,118-203603 AM-76-WHITE/MULY_6_,2295,US,OTR,118,203603,76,6,4BN,WHITE/MULY,AM,NULL,NULL,NULL,Bluebell
118-203603-76-7,118-203603-004,118-203603 AM-76-WHITE/MULY_7_,2295,US,OTR,118,203603,76,7,4BN,WHITE/MULY,AM,NULL,NULL,NULL,Bluebell
118-203603-76-8,118-203603-005,118-203603 AM-76-WHITE/MULY_8_,2295,US,OTR,118,203603,76,8,4BN,WHITE/MULY,AM,NULL,NULL,NULL,Bluebell
118-203603-76-9,118-203603-006,118-203603 AM-76-WHITE/MULY_9_,2295,US,OTR,118,203603,76,9,4BN,WHITE/MULY,AM,NULL,NULL,NULL,Bluebell
118-203604-16-10,118-203604,118-203604,1795,US,OTR,118,203604,16,10,100,WHITE,A,NULL,NULL,NULL,White
118-203604-16-10,118-203604-001,118-203604 A-16-WHITE_10_A,1795,US,OTR,118,203604,16,10,100,WHITE,A,NULL,NULL,NULL,White
118-203604-16-11,118-203604-002,118-203604 A-16-WHITE_11_A,1795,US,OTR,118,203604,16,11,100,WHITE,A,NULL,NULL,NULL,White
118-203604-16-12,118-203604-003,118-203604 A-16-WHITE_12_A,1795,US,OTR,118,203604,16,12,100,WHITE,A,NULL,NULL,NULL,White
118-203604-16-13,118-203604-004,118-203604 A-16-WHITE_13_A,1795,US,OTR,118,203604,16,13,100,WHITE,A,NULL,NULL,NULL,White
118-203604-16-4,118-203604-005,118-203604 A-16-WHITE_4_A,1795,US,OTR,118,203604,16,4,100,WHITE,A,NULL,NULL,NULL,White
118-203604-16-5,118-203604-006,118-203604 A-16-WHITE_5_A,1795,US,OTR,118,203604,16,5,100,WHITE,A,NULL,NULL,NULL,White
118-203604-16-6,118-203604-007,118-203604 A-16-WHITE_6_A,1795,US,OTR,118,203604,16,6,100,WHITE,A,NULL,NULL,NULL,White
118-203604-16-7,118-203604-008,118-203604 A-16-WHITE_7_A,1795,US,OTR,118,203604,16,7,100,WHITE,A,NULL,NULL,NULL,White
118-203604-16-8,118-203604-009,118-203604 A-16-WHITE_8_A,1795,US,OTR,118,203604,16,8,100,WHITE,A,NULL,NULL,NULL,White
118-203604-16-9,118-203604-010,118-203604 A-16-WHITE_9_A,1795,US,OTR,118,203604,16,9,100,WHITE,A,NULL,NULL,NULL,White
118-203607-16-10,118-203607,118-203607,2495,US,OTR,118,203607,16,10,159,WHITE,A,NULL,NULL,NULL,Oyster
118-203607-16-10,118-203607-001,118-203607 A-16-WHITE_10_A,2495,US,OTR,118,203607,16,10,159,WHITE,A,NULL,NULL,NULL,Oyster
118-203607-16-11,118-203607-002,118-203607 A-16-WHITE_11_A,2495,US,OTR,118,203607,16,11,159,WHITE,A,NULL,NULL,NULL,Oyster
118-203607-16-12,118-203607-003,118-203607 A-16-WHITE_12_A,2495,US,OTR,118,203607,16,12,159,WHITE,A,NULL,NULL,NULL,Oyster
118-203607-16-13,118-203607-004,118-203607 A-16-WHITE_13_A,2495,US,OTR,118,203607,16,13,159,WHITE,A,NULL,NULL,NULL,Oyster
118-203607-16-4,118-203607-005,118-203607 A-16-WHITE_4_A,2495,US,OTR,118,203607,16,4,159,WHITE,A,NULL,NULL,NULL,Oyster
118-203607-16-5,118-203607-006,118-203607 A-16-WHITE_5_A,2495,US,OTR,118,203607,16,5,159,WHITE,A,NULL,NULL,NULL,Oyster
118-203607-16-6,118-203607-007,118-203607 A-16-WHITE_6_A,2495,US,OTR,118,203607,16,6,159,WHITE,A,NULL,NULL,NULL,Oyster
118-203607-16-7,118-203607-008,118-203607 A-16-WHITE_7_A,2495,US,OTR,118,203607,16,7,159,WHITE,A,NULL,NULL,NULL,Oyster
118-203607-16-8,118-203607-009,118-203607 A-16-WHITE_8_A,2495,US,OTR,118,203607,16,8,159,WHITE,A,NULL,NULL,NULL,Oyster
118-203607-16-9,118-203607-010,118-203607 A-16-WHITE_9_A,2495,US,OTR,118,203607,16,9,159,WHITE,A,NULL,NULL,NULL,Oyster
118-203611-13-10,118-203611,118-203611,4995,US,OTR,118,203611,13,10,90H,MULTI,MM,Wedges,Casual,Slip Ons,Multi
118-203611-13-10,118-203611-001,118-203611 MM-13-MULTI_10_A,4995,US,OTR,118,203611,13,10,90H,MULTI,MM,Wedges,Casual,Slip Ons,Multi
118-203611-13-11,118-203611-002,118-203611 MM-13-MULTI_11_A,4995,US,OTR,118,203611,13,11,90H,MULTI,MM,Wedges,Casual,Slip Ons,Multi
118-203611-13-12,118-203611-003,118-203611 MM-13-MULTI_12_A,4995,US,OTR,118,203611,13,12,90H,MULTI,MM,Wedges,Casual,Slip Ons,Multi
118-203611-13-13,118-203611-004,118-203611 MM-13-MULTI_13_A,4995,US,OTR,118,203611,13,13,90H,MULTI,MM,Wedges,Casual,Slip Ons,Multi
118-203611-13-4,118-203611-005,118-203611 MM-13-MULTI_4_A,4995,US,OTR,118,203611,13,4,90H,MULTI,MM,Wedges,Casual,Slip Ons,Multi
118-203611-13-5,118-203611-006,118-203611 MM-13-MULTI_5_A,4995,US,OTR,118,203611,13,5,90H,MULTI,MM,Wedges,Casual,Slip Ons,Multi
118-203611-13-6,118-203611-007,118-203611 MM-13-MULTI_6_A,4995,US,OTR,118,203611,13,6,90H,MULTI,MM,Wedges,Casual,Slip Ons,Multi
118-203611-13-7,118-203611-008,118-203611 MM-13-MULTI_7_A,4995,US,OTR,118,203611,13,7,90H,MULTI,MM,Wedges,Casual,Slip Ons,Multi
118-203611-13-8,118-203611-009,118-203611 MM-13-MULTI_8_A,4995,US,OTR,118,203611,13,8,90H,MULTI,MM,Wedges,Casual,Slip Ons,Multi
118-203611-13-9,118-203611-010,118-203611 MM-13-MULTI_9_A,4995,US,OTR,118,203611,13,9,90H,MULTI,MM,Wedges,Casual,Slip Ons,Multi
118-203612-13-10,118-203612,118-203612,2795,US,OTR,118,203612,13,10,90H,MULTI,MM,NULL,NULL,NULL,Multi
118-203612-13-10,118-203612-001,118-203612 MM-13-MULTI_10_A,2795,US,OTR,118,203612,13,10,90H,MULTI,MM,NULL,NULL,NULL,Multi
118-203612-13-11,118-203612-002,118-203612 MM-13-MULTI_11_A,2795,US,OTR,118,203612,13,11,90H,MULTI,MM,NULL,NULL,NULL,Multi
118-203612-13-12,118-203612-003,118-203612 MM-13-MULTI_12_A,2795,US,OTR,118,203612,13,12,90H,MULTI,MM,NULL,NULL,NULL,Multi
118-203612-13-13,118-203612-004,118-203612 MM-13-MULTI_13_A,2795,US,OTR,118,203612,13,13,90H,MULTI,MM,NULL,NULL,NULL,Multi
118-203612-13-4,118-203612-005,118-203612 MM-13-MULTI_4_A,2795,US,OTR,118,203612,13,4,90H,MULTI,MM,NULL,NULL,NULL,Multi
118-203612-13-5,118-203612-006,118-203612 MM-13-MULTI_5_A,2795,US,OTR,118,203612,13,5,90H,MULTI,MM,NULL,NULL,NULL,Multi
118-203612-13-6,118-203612-007,118-203612 MM-13-MULTI_6_A,2795,US,OTR,118,203612,13,6,90H,MULTI,MM,NULL,NULL,NULL,Multi
118-203612-13-7,118-203612-008,118-203612 MM-13-MULTI_7_A,2795,US,OTR,118,203612,13,7,90H,MULTI,MM,NULL,NULL,NULL,Multi
118-203612-13-8,118-203612-009,118-203612 MM-13-MULTI_8_A,2795,US,OTR,118,203612,13,8,90H,MULTI,MM,NULL,NULL,NULL,Multi
118-203612-13-9,118-203612-010,118-203612 MM-13-MULTI_9_A,2795,US,OTR,118,203612,13,9,90H,MULTI,MM,NULL,NULL,NULL,Multi
118-203631-12-10,118-203631,118-203631,3495,LT,OTR,118,203631,12,10,206,BROWN,B,NULL,NULL,NULL,Espresso
118-203631-12-10,118-203631-001,118-203631 B-12-BROWN_10_A,3495,LT,OTR,118,203631,12,10,206,BROWN,B,NULL,NULL,NULL,Espresso
118-203631-12-11,118-203631-002,118-203631 B-12-BROWN_11_A,3495,LT,OTR,118,203631,12,11,206,BROWN,B,NULL,NULL,NULL,Espresso
118-203631-12-4,118-203631-003,118-203631 B-12-BROWN_4_A,3495,LT,OTR,118,203631,12,4,206,BROWN,B,NULL,NULL,NULL,Espresso
118-203631-12-5,118-203631-004,118-203631 B-12-BROWN_5_A,3495,LT,OTR,118,203631,12,5,206,BROWN,B,NULL,NULL,NULL,Espresso
118-203631-12-6,118-203631-005,118-203631 B-12-BROWN_6_A,3495,LT,OTR,118,203631,12,6,206,BROWN,B,NULL,NULL,NULL,Espresso
118-203631-12-7,118-203631-006,118-203631 B-12-BROWN_7_A,3495,LT,OTR,118,203631,12,7,206,BROWN,B,NULL,NULL,NULL,Espresso
118-203631-12-8,118-203631-007,118-203631 B-12-BROWN_8_A,3495,LT,OTR,118,203631,12,8,206,BROWN,B,NULL,NULL,NULL,Espresso
118-203631-12-9,118-203631-008,118-203631 B-12-BROWN_9_A,3495,LT,OTR,118,203631,12,9,206,BROWN,B,NULL,NULL,NULL,Espresso
118-203631-17-10,118-203631-009,118-203631 DN-17-BLUE/NAVY_10_,3495,LT,OTR,118,203631,17,10,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-203631-17-11,118-203631-010,118-203631 DN-17-BLUE/NAVY_11_,3495,LT,OTR,118,203631,17,11,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-203631-17-4,118-203631-011,118-203631 DN-17-BLUE/NAVY_4_A,3495,LT,OTR,118,203631,17,4,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-203631-17-5,118-203631-012,118-203631 DN-17-BLUE/NAVY_5_A,3495,LT,OTR,118,203631,17,5,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-203631-17-6,118-203631-013,118-203631 DN-17-BLUE/NAVY_6_A,3495,LT,OTR,118,203631,17,6,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-203631-17-7,118-203631-014,118-203631 DN-17-BLUE/NAVY_7_A,3495,LT,OTR,118,203631,17,7,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-203631-17-8,118-203631-015,118-203631 DN-17-BLUE/NAVY_8_A,3495,LT,OTR,118,203631,17,8,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-203631-17-9,118-203631-016,118-203631 DN-17-BLUE/NAVY_9_A,3495,LT,OTR,118,203631,17,9,410,BLUE/NAVY,DN,NULL,NULL,NULL,Navy
118-203771-21-10,118-203771,118-203771,4495,GT,OTR,118,203771,21,10,309,GREEN,H,NULL,NULL,NULL,Army Green
118-203771-21-10,118-203771-001,118-203771 H-21-GREEN_10_A,4495,GT,OTR,118,203771,21,10,309,GREEN,H,NULL,NULL,NULL,Army Green
118-203771-21-11,118-203771-002,118-203771 H-21-GREEN_11_A,4495,GT,OTR,118,203771,21,11,309,GREEN,H,NULL,NULL,NULL,Army Green
118-203771-21-12,118-203771-003,118-203771 H-21-GREEN_12_A,4495,GT,OTR,118,203771,21,12,309,GREEN,H,NULL,NULL,NULL,Army Green
118-203771-21-13,118-203771-004,118-203771 H-21-GREEN_13_A,4495,GT,OTR,118,203771,21,13,309,GREEN,H,NULL,NULL,NULL,Army Green
118-203771-21-4,118-203771-005,118-203771 H-21-GREEN_4_A,4495,GT,OTR,118,203771,21,4,309,GREEN,H,NULL,NULL,NULL,Army Green
118-203771-21-5,118-203771-006,118-203771 H-21-GREEN_5_A,4495,GT,OTR,118,203771,21,5,309,GREEN,H,NULL,NULL,NULL,Army Green
118-203771-21-6,118-203771-007,118-203771 H-21-GREEN_6_A,4495,GT,OTR,118,203771,21,6,309,GREEN,H,NULL,NULL,NULL,Army Green
118-203771-21-7,118-203771-008,118-203771 H-21-GREEN_7_A,4495,GT,OTR,118,203771,21,7,309,GREEN,H,NULL,NULL,NULL,Army Green
118-203771-21-8,118-203771-009,118-203771 H-21-GREEN_8_A,4495,GT,OTR,118,203771,21,8,309,GREEN,H,NULL,NULL,NULL,Army Green
118-203771-21-9,118-203771-010,118-203771 H-21-GREEN_9_A,4495,GT,OTR,118,203771,21,9,309,GREEN,H,NULL,NULL,NULL,Army Green
223-203783-15-10,118-203783,223-203783,2795,LT,OTR,223,203783,15,10,490,GOLD,XXX,Platform,Casual,Slippers,Navy/Gold
223-203783-15-10,118-203783-001,223-203783 XXX-15-GOLD_10_A,2795,LT,OTR,223,203783,15,10,490,GOLD,XXX,Platform,Casual,Slippers,Navy/Gold
223-203783-15-11,118-203783-002,223-203783 XXX-15-GOLD_11_A,2795,LT,OTR,223,203783,15,11,490,GOLD,XXX,Platform,Casual,Slippers,Navy/Gold
223-203783-15-4,118-203783-003,223-203783 XXX-15-GOLD_4_A,2795,LT,OTR,223,203783,15,4,490,GOLD,XXX,Platform,Casual,Slippers,Navy/Gold
223-203783-15-5,118-203783-004,223-203783 XXX-15-GOLD_5_A,2795,LT,OTR,223,203783,15,5,490,GOLD,XXX,Platform,Casual,Slippers,Navy/Gold
223-203783-15-6,118-203783-005,223-203783 XXX-15-GOLD_6_A,2795,LT,OTR,223,203783,15,6,490,GOLD,XXX,Platform,Casual,Slippers,Navy/Gold
223-203783-15-7,118-203783-006,223-203783 XXX-15-GOLD_7_A,2795,LT,OTR,223,203783,15,7,490,GOLD,XXX,Platform,Casual,Slippers,Navy/Gold
223-203783-15-8,118-203783-007,223-203783 XXX-15-GOLD_8_A,2795,LT,OTR,223,203783,15,8,490,GOLD,XXX,Platform,Casual,Slippers,Navy/Gold
223-203783-15-9,118-203783-008,223-203783 XXX-15-GOLD_9_A,2795,LT,OTR,223,203783,15,9,490,GOLD,XXX,Platform,Casual,Slippers,Navy/Gold
118-203791-11-10,118-203791,118-203791,1995,LT,OTR,118,203791,11,10,02J,BLACK,C,NULL,NULL,NULL,Black/Plum
118-203791-11-10,118-203791-001,118-203791 C-11-BLACK_10_A,1995,LT,OTR,118,203791,11,10,02J,BLACK,C,NULL,NULL,NULL,Black/Plum
118-203791-11-11,118-203791-002,118-203791 C-11-BLACK_11_A,1995,LT,OTR,118,203791,11,11,02J,BLACK,C,NULL,NULL,NULL,Black/Plum
118-203791-11-5,118-203791-003,118-203791 C-11-BLACK_5_A,1995,LT,OTR,118,203791,11,5,02J,BLACK,C,NULL,NULL,NULL,Black/Plum
118-203791-11-6,118-203791-004,118-203791 C-11-BLACK_6_A,1995,LT,OTR,118,203791,11,6,02J,BLACK,C,NULL,NULL,NULL,Black/Plum
118-203791-11-7,118-203791-005,118-203791 C-11-BLACK_7_A,1995,LT,OTR,118,203791,11,7,02J,BLACK,C,NULL,NULL,NULL,Black/Plum
118-203791-11-8,118-203791-006,118-203791 C-11-BLACK_8_A,1995,LT,OTR,118,203791,11,8,02J,BLACK,C,NULL,NULL,NULL,Black/Plum
118-203791-11-9,118-203791-007,118-203791 C-11-BLACK_9_A,1995,LT,OTR,118,203791,11,9,02J,BLACK,C,NULL,NULL,NULL,Black/Plum
118-203791-24-10,118-203791-008,118-203791 P-24-PINK_10_A,1995,LT,OTR,118,203791,24,10,6JL,PINK,P,NULL,NULL,NULL,Pink/Floral
118-203791-24-11,118-203791-009,118-203791 P-24-PINK_11_A,1995,LT,OTR,118,203791,24,11,6JL,PINK,P,NULL,NULL,NULL,Pink/Floral
118-203791-24-5,118-203791-010,118-203791 P-24-PINK_5_A,1995,LT,OTR,118,203791,24,5,6JL,PINK,P,NULL,NULL,NULL,Pink/Floral
118-203791-24-6,118-203791-011,118-203791 P-24-PINK_6_A,1995,LT,OTR,118,203791,24,6,6JL,PINK,P,NULL,NULL,NULL,Pink/Floral
118-203791-24-7,118-203791-012,118-203791 P-24-PINK_7_A,1995,LT,OTR,118,203791,24,7,6JL,PINK,P,NULL,NULL,NULL,Pink/Floral
118-203791-24-8,118-203791-013,118-203791 P-24-PINK_8_A,1995,LT,OTR,118,203791,24,8,6JL,PINK,P,NULL,NULL,NULL,Pink/Floral
118-203791-24-9,118-203791-014,118-203791 P-24-PINK_9_A,1995,LT,OTR,118,203791,24,9,6JL,PINK,P,NULL,NULL,NULL,Pink/Floral
118-203791-15-10,118-203791-015,118-203791 XXX-15-GOLD_10_A,1995,LT,OTR,118,203791,15,10,90L,GOLD,XXX,NULL,NULL,NULL,Leopard
118-203791-15-11,118-203791-016,118-203791 XXX-15-GOLD_11_A,1995,LT,OTR,118,203791,15,11,90L,GOLD,XXX,NULL,NULL,NULL,Leopard
118-203791-15-5,118-203791-017,118-203791 XXX-15-GOLD_5_A,1995,LT,OTR,118,203791,15,5,90L,GOLD,XXX,NULL,NULL,NULL,Leopard
118-203791-15-6,118-203791-018,118-203791 XXX-15-GOLD_6_A,1995,LT,OTR,118,203791,15,6,90L,GOLD,XXX,NULL,NULL,NULL,Leopard
118-203791-15-7,118-203791-019,118-203791 XXX-15-GOLD_7_A,1995,LT,OTR,118,203791,15,7,90L,GOLD,XXX,NULL,NULL,NULL,Leopard
118-203791-15-8,118-203791-020,118-203791 XXX-15-GOLD_8_A,1995,LT,OTR,118,203791,15,8,90L,GOLD,XXX,NULL,NULL,NULL,Leopard
118-203791-15-9,118-203791-021,118-203791 XXX-15-GOLD_9_A,1995,LT,OTR,118,203791,15,9,90L,GOLD,XXX,NULL,NULL,NULL,Leopard
